a,b,c,d,e,f,g,h,x1,x2,y,calls
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134751030,.068377254,  -0.014891288745176,21441.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135451644,.067752714,  -0.014894876040296, 1142.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138800514,.068851244,  -0.014891814539853, 9622.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136125429,.068949364,  -0.014897439415620,39012.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135009847,.068807621,  -0.014891530270872, 5921.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138927611,.068459034,  -0.014891267249493,25211.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137378433,.069567298,  -0.014891330119893, 1402.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137004787,.067296159,  -0.014892205745588,   89.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138361308,.068680300,  -0.014895717680675,   61.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135068530,.067681535,  -0.014891797010654,11001.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138282576,.069353939,  -0.014891280150984, 2534.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138386219,.069254445,  -0.014891807117495, 8342.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138858785,.068402957,  -0.014891811042702, 2228.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138694403,.068594121,  -0.014893371002860,25224.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134769651,.068413066,  -0.014891385593094,49588.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135729471,.067313560,  -0.014891312595620,10002.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138902156,.068692278,  -0.014891432039442,  137.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138652717,.068398800,  -0.014893605952083,66096.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138341545,.069135836,  -0.014893242228829, 3654.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138838300,.068240720,  -0.014891468512424, 3213.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137478411,.069559192,  -0.014891313925015,20502.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138225156,.069081766,  -0.014894390022583,11331.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138776061,.068103445,  -0.014891302393512,22134.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136371878,.069500931,  -0.014891375603661,19320.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138018670,.068352369,  -0.014897889627972, 5201.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137515767,.067347595,  -0.014891400523225,11526.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138908111,.068379883,  -0.014891297347172, 4595.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138066117,.067551109,  -0.014891398524540,14194.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134782226,.068267440,  -0.014891722717088,  748.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136957520,.069578252,  -0.014891262609023,40760.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137485022,.067486335,  -0.014893601596330,25716.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136977121,.067357976,  -0.014893229778422,51315.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138500817,.067964959,  -0.014892682171183,11230.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138423027,.067806634,  -0.014891854561258, 6946.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138291190,.067707492,  -0.014891785300574,10867.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137764398,.069218402,  -0.014895152318046,31849.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138250547,.068100585,  -0.014895490138038,65180.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134734417,.068185246,  -0.014891259280544,12543.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134908899,.068002802,  -0.014892445181789,  159.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134814691,.068446112,  -0.014891722942298, 4346.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135529199,.068973791,  -0.014894089937117,18850.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134957995,.068752928,  -0.014891480120831,  135.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138312841,.068257265,  -0.014895799687814, 3957.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137825836,.069430572,  -0.014892337461713, 2172.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137254241,.069260713,  -0.014895790392774,37173.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138863947,.068766531,  -0.014891584540356,  206.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138852052,.068219849,  -0.014891244045054, 5322.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138814711,.068263821,  -0.014891784769283, 5366.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136251943,.069464499,  -0.014891538210020,12450.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138761249,.068226961,  -0.014892110591417,15332.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135740023,.068486086,  -0.014898341139013,44253.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138808305,.068784289,  -0.014892009953352,13985.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137944094,.067643043,  -0.014893347173652, 3094.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135186195,.067557809,  -0.014891468237650, 3146.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137539804,.069534943,  -0.014891582645710, 3909.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137793079,.068137307,  -0.014898324312333,17578.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138749937,.068793975,  -0.014892467136506,   37.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134882764,.067941564,  -0.014891978805683,  931.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134855987,.068631046,  -0.014891318425962,  992.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135066352,.068670357,  -0.014892976812777, 2541.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135869890,.067848969,  -0.014897562409504,   23.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136754134,.067263393,  -0.014892046646327,  516.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138647616,.068212250,  -0.014893034586455,  600.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135952910,.068059947,  -0.014898999388270, 3746.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134847695,.068129749,  -0.014892240084565,  305.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135729192,.068962957,  -0.014895427738651,  543.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137626088,.067374035,  -0.014891315152836,   51.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137266683,.069574343,  -0.014891324312712,  351.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137869660,.068993932,  -0.014896811501074,  394.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136151079,.067232150,  -0.014891269068315,  106.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134787916,.068509302,  -0.014891249547119,  391.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136883783,.069344593,  -0.014894762080336,  286.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137591044,.069489496,  -0.014892163970899,  456.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134899469,.068654979,  -0.014891587212351,  554.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137152553,.068800506,  -0.014899922798172, 1569.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138723959,.068559530,  -0.014893143507048,  418.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138350319,.069321592,  -0.014891276513088,  358.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135780765,.067778183,  -0.014896690702093,  300.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138351265,.069282956,  -0.014891709133480,  472.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135090488,.068072262,  -0.014894136197247,  941.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134840731,.067956073,  -0.014891676468570,  124.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136964108,.069572890,  -0.014891357088279,  888.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135644014,.069132837,  -0.014893103558842,  137.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136775242,.069565018,  -0.014891283401802,  386.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135521041,.067891072,  -0.014896205039478,  296.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138426623,.069228827,  -0.014891821790422, 1437.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136815328,.067225150,  -0.014891341787850, 1845.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135362172,.068809979,  -0.014894356609171, 1099.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138757726,.068246798,  -0.014892229558977,  204.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138661490,.068817698,  -0.014893089735516,  817.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135024988,.068856091,  -0.014891261850344, 1023.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135152459,.067889477,  -0.014893851227870,  438.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136297936,.067217418,  -0.014891245491813,  242.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138116288,.067776897,  -0.014893773142557,   78.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135373315,.068497547,  -0.014896113591310,  160.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135075688,.067710916,  -0.014892090521163, 1355.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137700399,.067611652,  -0.014894283547681,  153.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137108150,.069087059,  -0.014897783280936,   84.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136298620,.069020720,  -0.014897384515280,  125.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135360379,.067673247,  -0.014893682800774,  827.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137567551,.067352652,  -0.014891250899031,  351.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135842884,.069271894,  -0.014892492167129, 1615.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136254494,.068496962,  -0.014900336490711,  367.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138795173,.068146437,  -0.014891387066277,  183.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134956302,.068654991,  -0.014892105701667,  175.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135274316,.067499065,  -0.014891403158864,  723.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136367042,.067755335,  -0.014898129399349,  104.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135939567,.067400319,  -0.014893249401615,  185.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137634890,.069172187,  -0.014896042553402, 3150.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136304144,.068966043,  -0.014897905641023,  415.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136468384,.069316115,  -0.014894437932423,  887.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136464178,.067659186,  -0.014897325491160,  200.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134860909,.068398366,  -0.014892277379214,  357.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137237985,.068173193,  -0.014900381086305,  110.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138585010,.068787158,  -0.014893798016765,  271.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137534442,.069432285,  -0.014893116664743,  340.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135053866,.068141462,  -0.014894001765573, 1687.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136132454,.067366667,  -0.014893272789007, 1233.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136254757,.069391533,  -0.014892678057042,  313.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135846171,.068553997,  -0.014898659993272,  226.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137908638,.068563034,  -0.014898522562336,  208.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138192935,.067617892,  -0.014891409774075, 1717.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135136504,.068454615,  -0.014894490544322,   92.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138729879,.068382024,  -0.014892916547209,  438.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135416653,.067443400,  -0.014891582330025, 3680.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134754637,.068112349,  -0.014891359487489,  553.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137056770,.069534102,  -0.014892033566405, 1232.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136640694,.067373402,  -0.014893820466692,  519.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135532228,.067717923,  -0.014895035344968,  151.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136441588,.067298869,  -0.014892671298528,  895.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135267175,.068658299,  -0.014894654022925, 1213.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136757921,.069100527,  -0.014897554340437,  502.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135850812,.069305801,  -0.014892063037255,  121.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134988002,.068720073,  -0.014891979986070,  321.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135129172,.067610694,  -0.014891600798736, 2397.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138326011,.068675085,  -0.014895963052452,  190.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135445391,.067560807,  -0.014893080646556,  473.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137753694,.067461703,  -0.014891997778864,  452.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135591459,.069073780,  -0.014893450700024,  767.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135178888,.067964806,  -0.014894412550506, 2222.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134891581,.067794628,  -0.014891248206032,  278.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138868034,.068269759,  -0.014891313832523,  323.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138457921,.069201245,  -0.014891896200418,  276.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137797175,.069059422,  -0.014896571090470,   63.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138898205,.068551673,  -0.014891607049766,  137.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.137585189,.068783602,  -0.014899119956225,  398.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138442978,.068040461,  -0.014893705307330, 1412.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.135074495,.068743516,  -0.014892573263585,  690.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138406773,.068320900,  -0.014895336258194, 2561.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136472085,.067691044,  -0.014897651419810,  896.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136706683,.068305290,  -0.014901150848144,   72.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.136166698,.069264835,  -0.014894124963665,  353.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134842290,.068616014,  -0.014891271552674,  307.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138880852,.068352362,  -0.014891479751240,  496.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.138891837,.068461975,  -0.014891606444906, 1075.0
 10.00,  0.90,  0.90,  0.90,  0.50,  0.50,  0.50,  0.10,.134901480,.068061716,  -0.014892564997506,  336.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137920820,.067553992,  -0.014892349238045,  260.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137179488,.068319639,  -0.014900865527583,  624.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136844461,.067286299,  -0.014892316981497,   93.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135680206,.067966180,  -0.014897430623734,   89.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135331606,.068936427,  -0.014893049796827,  522.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135414043,.068861206,  -0.014894319649939,  114.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136555801,.069243166,  -0.014895602745129,  778.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138557761,.068769259,  -0.014894066932067,  149.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137780112,.068624061,  -0.014898985250097,  110.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138678863,.068215139,  -0.014892780856351,   83.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138789723,.068534868,  -0.014892580328653,  713.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135026305,.068077021,  -0.014893643419662,  102.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136307530,.069291312,  -0.014894289703130,  125.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135758658,.068688947,  -0.014897626302826,  103.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135033675,.067686194,  -0.014891575008293,   62.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135097583,.068857827,  -0.014891879490809,  119.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138601539,.069001616,  -0.014892550052991,  615.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137888733,.068248282,  -0.014898304045813,   93.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136360899,.067430055,  -0.014894507279201,  427.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136946780,.067410981,  -0.014894068477279,  108.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137480498,.067750342,  -0.014896779829599,  124.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136823763,.067299128,  -0.014892548784912,  120.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137900925,.067959085,  -0.014896688214904,   78.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138878978,.068814462,  -0.014891286935886,  357.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136828935,.067734708,  -0.014898088617908,   61.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136235337,.068967522,  -0.014897673300067,   62.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137372670,.069445071,  -0.014893212223850,  182.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138070709,.067848754,  -0.014894771798252,  404.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138662005,.068767501,  -0.014893271780848,   56.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136680437,.069541891,  -0.014891506949859,  100.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138733643,.068436321,  -0.014892986519913,  128.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135493752,.067654474,  -0.014894271812434,   88.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138680259,.069076866,  -0.014891411693583,   45.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138680121,.068272598,  -0.014893012306785,   59.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138173743,.069383467,  -0.014891489862520,  141.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136379773,.067345882,  -0.014893337613934,  129.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137859422,.067476277,  -0.014891625572749,   53.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138239490,.067651784,  -0.014891500280433,  377.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138199617,.069033463,  -0.014894919298525,  162.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135089760,.068726256,  -0.014892821018797,   88.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136237204,.067223250,  -0.014891264102035,  183.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135337575,.067838652,  -0.014894802272294,   62.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138898801,.068568327,  -0.014891599932378,  259.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.136670481,.068456314,  -0.014901131467895,  627.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135203097,.067969602,  -0.014894606152916,   69.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.135749079,.067322727,  -0.014891520489462,   64.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137258583,.067313353,  -0.014891818107758,  126.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138472037,.068016269,  -0.014893306131221,   83.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138193806,.067847813,  -0.014893953936750,   69.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.134964223,.068495199,  -0.014892924656712,   96.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138643124,.069109921,  -0.014891427203637,  168.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138891622,.068350057,  -0.014891371952749,  115.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138238860,.068282555,  -0.014896384533404,  194.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137116055,.067355120,  -0.014892883777143,   87.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.137871328,.068089638,  -0.014897693622150,  108.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.134798123,.068106462,  -0.014891750769021,   88.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138363975,.068214838,  -0.014895270902433,   82.0
 10.00,  0.90,  0.90,  0.90,  0.90,  0.90,  0.90,  0.50,.138022605,.068497339,  -0.014897993321663,   86.0
