a,b,c,d,e,f,g,h,x1,x2,y,calls
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138546093,.068066952,  -0.014893062352117,               179.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138923798,.068600146,  -0.014891355242747,                55.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135450135,.068065720,  -0.014896587286082,               179.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138434448,.067840438,  -0.014892103107949,               186.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138120720,.067647739,  -0.014892283192787,                95.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138791358,.068750090,  -0.014892263590614,               118.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135987457,.069305150,  -0.014892781067549,               133.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135586744,.068118852,  -0.014897524226512,               224.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137473111,.068710981,  -0.014899752234401,               224.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138679752,.068355483,  -0.014893280874079,               524.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138664024,.067984597,  -0.014891459441507,               207.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137889650,.067651150,  -0.014893761767755,               160.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136311697,.068417749,  -0.014900604770399,                52.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138402094,.068294318,  -0.014895290975492,               298.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138390609,.067996508,  -0.014893790746683,               106.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136450964,.068274931,  -0.014900856141239,                88.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135038110,.068248242,  -0.014893971276437,                31.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135565316,.069010853,  -0.014893955554068,               100.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135496106,.069082342,  -0.014892716407355,               119.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135697340,.067376199,  -0.014892062944172,                95.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135276903,.068277513,  -0.014895790222193,               246.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138257586,.068883877,  -0.014895568793269,               173.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138536640,.068207231,  -0.014893925320378,               544.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136955989,.067718535,  -0.014897796658575,                98.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136101572,.068434981,  -0.014899978881525,               172.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136870704,.067732298,  -0.014898029813783,                86.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137974297,.068844456,  -0.014897298309687,                76.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138067472,.069236254,  -0.014893732348029,               534.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138182267,.069210460,  -0.014893428788259,               467.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136462517,.069054316,  -0.014897507388107,               147.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136651034,.067796874,  -0.014898703662310,               114.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135306642,.067677126,  -0.014893386781516,                54.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138335362,.069316809,  -0.014891419739173,                75.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135031593,.068354076,  -0.014893849104139,               103.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137980337,.069323115,  -0.014893133441004,               110.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138012883,.069374084,  -0.014892362127957,                63.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137882815,.068958943,  -0.014897009657855,                63.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135702320,.069020196,  -0.014894708867157,                90.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.134951527,.068649530,  -0.014892094425072,               654.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137041097,.069104450,  -0.014897637570195,               197.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137990031,.067852895,  -0.014895302774871,               111.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136031746,.067263087,  -0.014891506538742,               141.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136307790,.069315155,  -0.014893965376336,               893.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138778330,.068524803,  -0.014892677733135,               168.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137843173,.069263647,  -0.014894372737313,               145.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135690855,.068487250,  -0.014898080655591,               108.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135682319,.068390778,  -0.014898221232541,               113.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135202463,.067844516,  -0.014893944314417,               102.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136038538,.069278225,  -0.014893394579155,                55.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136988624,.067827066,  -0.014898745097918,               184.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136705428,.067509220,  -0.014895653241360,               459.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135143448,.067779945,  -0.014893101896479,               568.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137627817,.069228170,  -0.014895463523362,                54.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135562927,.067390103,  -0.014891653520333,               133.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136232339,.068882373,  -0.014898371445588,               133.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138231915,.068073015,  -0.014895451393607,                63.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135897406,.069328564,  -0.014891989196661,                65.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135527700,.068331921,  -0.014897405551146,               106.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136437529,.069359236,  -0.014893750730777,               102.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138096197,.069219991,  -0.014893766726029,                74.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136287708,.067686947,  -0.014897377916587,                95.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136233060,.068030145,  -0.014899711556077,               204.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138542578,.069123649,  -0.014892037112719,                38.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137538993,.067383864,  -0.014891869197497,               147.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137323374,.068583324,  -0.014900491977597,               114.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137117718,.067419123,  -0.014893836537328,               128.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137181751,.067860598,  -0.014898671147162,               141.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136070596,.067853036,  -0.014898262894836,               109.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135278928,.067794370,  -0.014894129830648,               285.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136352310,.067992545,  -0.014899767756377,                60.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135320095,.068551527,  -0.014895549909731,                84.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136574487,.067345300,  -0.014893414555821,               109.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136482353,.067920986,  -0.014899528828886,               148.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136047048,.067956777,  -0.014898837854795,                93.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135542789,.067606188,  -0.014894062733279,                66.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135564791,.068936052,  -0.014894681240369,               143.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.135999815,.067575349,  -0.014895565180142,                73.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137780544,.069425246,  -0.014892560904996,               385.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.138363989,.068030677,  -0.014894236648401,               113.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.136783560,.067511745,  -0.014895637321168,               194.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.137777274,.069304989,  -0.014894120545938,               151.0
 30.00,  0.70,  0.10,  0.10,  0.50,  0.90,  0.30,  0.70,.134840267,.068598611,  -0.014891344237435,                91.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136722051,.069276997,  -0.014895474841090,              1923.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138813410,.068822315,  -0.014891825917458,             11751.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134744782,.068118888,  -0.014891278352443,             11526.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135301701,.067475607,  -0.014891302411164,             21854.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138916871,.068540977,  -0.014891432963000,              4484.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136735002,.068500881,  -0.014901111656864,             14879.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138636771,.068421723,  -0.014893778077954,              4492.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138819620,.068870629,  -0.014891565005728,              9012.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138085075,.068863993,  -0.014896642649071,               262.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138254230,.068549166,  -0.014896617524449,             26708.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138902927,.068663451,  -0.014891476588609,              1126.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135012594,.068728436,  -0.014892141037687,              3138.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138141093,.067865282,  -0.014894470062988,             19068.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138906316,.068367826,  -0.014891283043469,             22104.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136994521,.068829087,  -0.014899864873680,              4356.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138904021,.068580100,  -0.014891548349513,              2401.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134876284,.067874880,  -0.014891597567229,             11199.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138911770,.068437594,  -0.014891383712032,              3281.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138845353,.068643817,  -0.014892023324589,               229.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135323027,.068091056,  -0.014895857553087,               265.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138909365,.068648279,  -0.014891440060702,              6837.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137015304,.069580370,  -0.014891259752667,              4277.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134843962,.067980387,  -0.014891801455052,              3660.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134872140,.067971901,  -0.014892014180286,             26108.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.326533560,.103649231,  -0.000068137755716,            100000.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134876093,.067830862,  -0.014891345493372,             24668.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136592459,.067287355,  -0.014892520622888,               221.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136749591,.068232793,  -0.014901042131359,             18745.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138612023,.067908206,  -0.014891265820649,             10048.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136413831,.067218515,  -0.014891363568266,               198.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138226290,.068468630,  -0.014896802407106,             19151.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137951347,.069135898,  -0.014895267816337,             22490.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137604530,.067542792,  -0.014893855508443,             38329.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138843362,.068887933,  -0.014891279687086,                41.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136235455,.067615767,  -0.014896563292042,             36947.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138647831,.068525392,  -0.014893776757552,             41413.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138897702,.068556092,  -0.014891611634406,              7640.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134767129,.068018297,  -0.014891242660504,             16056.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137805846,.068627880,  -0.014898869204640,              1204.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138603171,.068256441,  -0.014893595694911,              2577.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138860553,.068591233,  -0.014891938816997,              2571.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135920020,.068738340,  -0.014898135795576,             16380.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136576751,.069029828,  -0.014897985850153,             13532.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136261505,.067293702,  -0.014892417218430,              2010.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138067098,.067682553,  -0.014893053950574,             10605.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.326533655,.103649233,  -0.000068137755718,            100000.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135645656,.067446515,  -0.014892757135943,             11176.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138717293,.069052695,  -0.014891307545956,              9465.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137170795,.067274094,  -0.014891437925473,             26672.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137093889,.067766084,  -0.014898028209049,              7874.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138935893,.068617174,  -0.014891229857000,              2504.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137569073,.067663246,  -0.014895493440822,             36929.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135305032,.067520159,  -0.014891827905713,              3002.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138232715,.068942715,  -0.014895367675615,             18507.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135165288,.067853336,  -0.014893736354378,              9556.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134880872,.068640587,  -0.014891497957954,              1713.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138321740,.068514026,  -0.014896191358661,             22275.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138877928,.068736670,  -0.014891546634087,              5282.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136583141,.069210547,  -0.014896059786466,             17784.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134733944,.068167565,  -0.014891240057211,             20441.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138482507,.067851182,  -0.014891821191883,              5596.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138713321,.068240915,  -0.014892596839937,             33649.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137296647,.069303788,  -0.014895216119942,             22026.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135096884,.068909185,  -0.014891412805634,              2712.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134785287,.068500074,  -0.014891259842847,              2008.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134857692,.068019884,  -0.014892060946813,              9121.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137668481,.067877904,  -0.014897188214167,               965.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137026456,.067242358,  -0.014891268228565,              6631.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136840065,.067230675,  -0.014891403131836,              1767.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135572632,.067899654,  -0.014896532348229,              8020.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135332590,.069002373,  -0.014892401433305,             59893.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138837417,.068604605,  -0.014892136417002,               967.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138640419,.069071908,  -0.014891751491565,             14016.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137129156,.069582285,  -0.014891247841719,              7793.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136778383,.067261643,  -0.014891993991750,              7369.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137745383,.067773861,  -0.014895872401430,                92.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135635144,.067614469,  -0.014894595412713,              9043.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136908097,.069542033,  -0.014891824679095,             12319.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137847373,.067524998,  -0.014892381390237,               324.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134829733,.068333210,  -0.014892107095490,              5098.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138912833,.068687566,  -0.014891344079938,              5947.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135455793,.068138056,  -0.014896816544234,              3010.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138130216,.069349760,  -0.014892126409622,              7295.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138723919,.069055096,  -0.014891237753703,               149.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134772673,.068158781,  -0.014891595550755,             33984.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134883606,.067896498,  -0.014891772658702,              2506.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135888345,.067332843,  -0.014892151560523,              5212.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135976756,.067350167,  -0.014892662052869,               941.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137773812,.068318703,  -0.014899036728263,             26071.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136856775,.069498702,  -0.014892471714169,                61.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138857032,.068275030,  -0.014891438084358,             25412.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135055672,.067707889,  -0.014891917349722,              1941.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.134776574,.068088937,  -0.014891517249296,              7931.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138619510,.068848776,  -0.014893280964273,             12085.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136893711,.068323100,  -0.014901173394549,              5192.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135098997,.068788715,  -0.014892451631641,                63.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.138917549,.068658010,  -0.014891351186698,             14572.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.137808944,.067464810,  -0.014891743985845,             18487.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.136459039,.067570217,  -0.014896351869630,              4657.0
 50.00,  0.90,  0.30,  0.30,  0.70,  0.10,  0.50,  0.90,.135213295,.068647030,  -0.014894303894036,             38123.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.135111443,.068455218,  -0.014894288888084,               152.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136344708,.068913976,  -0.014898462397127,               144.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.138357522,.067903743,  -0.014893286172821,               186.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.138084764,.067764740,  -0.014893851699544,               232.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136042561,.068893447,  -0.014897579552415,               154.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136425586,.068641411,  -0.014900304945053,               142.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136149114,.068165661,  -0.014899976752278,               144.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136935848,.069106910,  -0.014897609680203,               124.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.135602580,.068992927,  -0.014894376348355,               152.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136891494,.067287485,  -0.014892268827021,              1023.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.137179083,.067737599,  -0.014897570378240,               115.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.138395891,.069217508,  -0.014892129756364,               101.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136231262,.069215153,  -0.014895010147427,               193.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136965131,.068508220,  -0.014901099322818,               103.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136745296,.067407145,  -0.014894254273228,               264.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.135109710,.068882816,  -0.014891763671611,               129.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.137247044,.069440331,  -0.014893414404886,               661.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136841702,.067998162,  -0.014900092561128,                90.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.137635916,.069418290,  -0.014893075230299,               112.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.137769375,.068905140,  -0.014897818328519,                98.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136280211,.069399282,  -0.014892655278155,               837.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.135005760,.068417094,  -0.014893513223367,               151.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.138211700,.068268487,  -0.014896515760053,               116.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.134849844,.068596775,  -0.014891444208399,               994.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.136858402,.068333752,  -0.014901195050849,               186.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.138709496,.068013351,  -0.014891278456263,               892.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.137386622,.067483562,  -0.014893938611942,               171.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.137596242,.067855893,  -0.014897310529194,               349.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.135347836,.067706486,  -0.014893892195686,               690.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.137383864,.067356727,  -0.014892076235987,               311.0
 70.00,  0.10,  0.50,  0.50,  0.90,  0.30,  0.70,  0.10,.135125458,.068064867,  -0.014894382432131,                97.0
