a,b,c,d,e,f,g,h,x1,x2,y,calls
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137974491,.068343767,  -0.014898111532761,                56.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137975645,.068516840,  -0.014898232371272,                74.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138832952,.068748765,  -0.014891909344092,               511.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138193701,.069313009,  -0.014892246155779,                44.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138108720,.069401028,  -0.014891581424001,                62.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135470816,.068560541,  -0.014896541199535,               111.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135674042,.069122556,  -0.014893411712489,                50.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138252463,.068554656,  -0.014896624828787,                56.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135291335,.068998998,  -0.014892119274132,               264.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138473892,.068644514,  -0.014895011545331,                51.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135362648,.067809406,  -0.014894764620890,                48.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136559741,.069216508,  -0.014895939520906,                65.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137135841,.067799565,  -0.014898250373610,                58.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136067110,.068377065,  -0.014899919515491,                53.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136496596,.068476596,  -0.014900898777211,                83.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138694708,.068640545,  -0.014893314952505,                52.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138237573,.067766284,  -0.014892829612340,                80.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136256779,.069464228,  -0.014891560954170,                42.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137060570,.067705182,  -0.014897493979895,                57.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138020649,.068791214,  -0.014897328611003,                43.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138360862,.069148779,  -0.014893007001645,                69.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135694874,.069122910,  -0.014893534203740,                65.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138550535,.068669458,  -0.014894398276877,                51.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136900027,.069559518,  -0.014891528857083,                28.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137457449,.067845428,  -0.014897751074585,                25.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137793533,.069476663,  -0.014891794554448,                97.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136139081,.067318323,  -0.014892583941606,               464.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135690783,.067647472,  -0.014895171251636,                55.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137473212,.068729508,  -0.014899677815499,                47.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136964629,.068815130,  -0.014899956138668,                36.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135012030,.068043906,  -0.014893435021533,                47.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137617800,.067982896,  -0.014898202552839,               257.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138599831,.068263104,  -0.014893649129031,                40.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135704478,.069227567,  -0.014892285850682,               107.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138906075,.068407083,  -0.014891379424834,                80.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135967593,.069022135,  -0.014896086247057,                81.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136936140,.068176331,  -0.014900831323168,                30.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135035950,.068679728,  -0.014892660008439,               100.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.135779783,.068998111,  -0.014895371988507,               120.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137080517,.068387785,  -0.014901070551733,                90.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.134896626,.068642098,  -0.014891635748470,                50.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136887689,.068243605,  -0.014901044972751,                77.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.138576283,.069148551,  -0.014891582059211,                36.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.137531101,.067920911,  -0.014898096113885,               297.0
 10.00,  0.50,  0.50,  0.50,  0.50,  0.50,  0.50,  0.90,.136487108,.069467178,  -0.014892266279098,                65.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135828941,.069321896,  -0.014891711020414,               131.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136488385,.068837954,  -0.014899371548024,               479.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.134790759,.067954788,  -0.014891226683477,               414.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137065938,.069350209,  -0.014894751928949,               177.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138206816,.068152231,  -0.014896062414611,               530.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137105348,.068553884,  -0.014900903169889,                78.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138139415,.068842740,  -0.014896462035578,               670.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135131807,.067760772,  -0.014892880831378,               100.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.134807855,.068425994,  -0.014891715584227,               123.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136704693,.067226506,  -0.014891475401322,               214.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136600606,.068611106,  -0.014900712350039,               900.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137057361,.067290308,  -0.014891996462151,               584.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137195864,.068884157,  -0.014899365308511,               523.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135120357,.068565865,  -0.014893964310914,               120.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135323145,.067561104,  -0.014892377301653,                94.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136861989,.069350695,  -0.014894660751099,               135.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.134839820,.068101245,  -0.014892117407457,                89.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136588489,.068870168,  -0.014899329366609,                60.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136356283,.069082203,  -0.014896941955769,               361.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136201300,.069455923,  -0.014891476009068,               112.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136499612,.067259077,  -0.014892064571037,               826.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137110171,.068641522,  -0.014900665979333,               499.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.134790217,.067970289,  -0.014891283803007,                93.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135224663,.068693482,  -0.014894124024249,               194.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137952661,.067847263,  -0.014895469700383,                46.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137052304,.069148021,  -0.014897186670625,                77.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137384110,.068925114,  -0.014898788697034,               156.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135906295,.069271717,  -0.014892834337056,                33.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137189734,.069456330,  -0.014893215969151,                50.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.134976109,.068202573,  -0.014893438663844,               220.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136018295,.067972709,  -0.014898831119400,                53.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135864186,.068821360,  -0.014897322664207,                54.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138223834,.068118930,  -0.014895774398536,                62.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138485420,.068372648,  -0.014894879834569,                56.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137193920,.068409894,  -0.014900913163257,               321.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137728319,.067754195,  -0.014895756437322,              1270.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137824756,.068691715,  -0.014898613533527,               489.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136233901,.069239721,  -0.014894709191289,               170.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138911025,.068742225,  -0.014891234262143,               204.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138075826,.067708131,  -0.014893291703888,                35.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136478223,.067290416,  -0.014892556545776,               585.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138937181,.068532780,  -0.014891240638945,               417.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137256354,.067530671,  -0.014894996576939,                55.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138452217,.068605541,  -0.014895226799624,               210.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135282038,.068304826,  -0.014895820065539,               466.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136475341,.069504513,  -0.014891634464762,               575.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137846729,.067624147,  -0.014893675483125,               126.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137137967,.068989842,  -0.014898634048836,               349.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136087533,.068912491,  -0.014897606459083,                43.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135468267,.067703479,  -0.014894568232400,                66.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137200827,.068447356,  -0.014900897430207,                80.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135536751,.068326328,  -0.014897461998448,               333.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137723151,.069437359,  -0.014892569943293,                59.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136437841,.069256059,  -0.014895150502936,                53.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138003556,.069324059,  -0.014893022550743,               212.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137784819,.067655677,  -0.014894387314170,               127.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138275443,.067872803,  -0.014893612716671,                73.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137032644,.067303660,  -0.014892267882763,              1106.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138245811,.069348949,  -0.014891542189902,              1115.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136374864,.069465750,  -0.014891952852471,               195.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137931343,.068555305,  -0.014898422318362,               440.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137636652,.067484817,  -0.014892915400014,                64.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137402313,.068939027,  -0.014898652868079,               224.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137646838,.068841170,  -0.014898627845540,               100.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136438379,.069359570,  -0.014893748378698,                78.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137140475,.068886350,  -0.014899408075670,               384.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136478107,.067423718,  -0.014894514374322,                59.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136570009,.068181144,  -0.014900815433449,               253.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136844964,.069261216,  -0.014895815623707,                86.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137479977,.067829453,  -0.014897530593571,                89.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136770947,.069277338,  -0.014895535532715,               310.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138074472,.067691824,  -0.014893113940852,                77.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138907531,.068709744,  -0.014891346244341,               751.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135033140,.067673670,  -0.014891465968469,                63.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138420134,.068347904,  -0.014895309247206,               181.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.134875840,.067976873,  -0.014892065626705,                75.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135756660,.068217604,  -0.014898584397365,               511.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137329166,.069461301,  -0.014893028889360,               175.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135158409,.068747224,  -0.014893246634609,               142.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137262112,.067372122,  -0.014892733081308,               503.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135261803,.067495938,  -0.014891289495878,               921.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135375121,.067675621,  -0.014893791917353,               906.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137858948,.068163357,  -0.014898125007084,               100.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138812689,.068775351,  -0.014892002391632,                47.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135469681,.068984643,  -0.014893578476308,               855.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137082469,.068499174,  -0.014901017842843,              1306.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135476247,.067414791,  -0.014891543018504,                21.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137305473,.067471969,  -0.014894054764257,                53.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.134745106,.068261908,  -0.014891373209453,               208.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135539731,.069021067,  -0.014893681298159,               101.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138194547,.067645837,  -0.014891749465869,                37.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135710055,.068101261,  -0.014898108674574,              2228.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136375940,.067382981,  -0.014893870896138,                99.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137919599,.069150382,  -0.014895264047844,              1596.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136226852,.069004573,  -0.014897303940832,                86.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137071950,.067454127,  -0.014894439261324,              1490.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.136155846,.067542618,  -0.014895590186802,               322.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.135913478,.067961848,  -0.014898407874137,                56.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.138456079,.068986729,  -0.014893678595192,               300.0
 10.00,  0.50,  0.50,  0.50,  0.90,  0.90,  0.90,  0.10,.137321093,.067917476,  -0.014898761115041,               371.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137606712,.069495839,  -0.014892033159506,              2679.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137697496,.067391836,  -0.014891239005983,               322.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135244916,.068198542,  -0.014895522676140,              7159.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134835737,.068512338,  -0.014891692740536,              2924.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138580602,.069182916,  -0.014891237341847,              1053.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136615984,.069490885,  -0.014892206013875,              4233.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138105031,.068440807,  -0.014897518831960,              2711.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137427030,.068974560,  -0.014898336312611,              2869.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135103462,.068850721,  -0.014891990358398,               285.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137023140,.067616159,  -0.014896594795008,                51.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138880795,.068626699,  -0.014891726462926,             43884.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138650636,.068910821,  -0.014892732694337,                36.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136784780,.068501555,  -0.014901130858589,               143.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136470350,.067273141,  -0.014892280789918,             10236.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137852448,.067546046,  -0.014892638782804,               997.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138760037,.069011308,  -0.014891258899840,             10384.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134923734,.068665526,  -0.014891747710252,             23112.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138582807,.069172034,  -0.014891322931774,              4151.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138856534,.068274662,  -0.014891441274698,              8979.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136520148,.069488958,  -0.014892008017419,              7335.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137968564,.069468713,  -0.014891274911923,              1506.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137749377,.069120665,  -0.014896192249147,               108.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138877210,.068609200,  -0.014891775619937,             17252.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136294334,.069391963,  -0.014892815455499,             26559.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135483837,.067388337,  -0.014891239734989,                82.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138892551,.068412386,  -0.014891517265067,             50411.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135210931,.067533741,  -0.014891379130316,              8938.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138793438,.068543528,  -0.014892548495722,              8064.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138919591,.068396748,  -0.014891228992019,             75476.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135681767,.068985848,  -0.014894931879128,               640.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136916362,.069014370,  -0.014898482755449,              1267.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138279973,.068068438,  -0.014895092089761,             25737.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138703444,.068734295,  -0.014893041452999,               194.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135028131,.068756856,  -0.014892077665081,             10494.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138843428,.068270552,  -0.014891546972775,              5994.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137192643,.069575702,  -0.014891342548503,             25497.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138159928,.067663133,  -0.014892202821555,              2193.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138079513,.069194049,  -0.014894114346533,              2909.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138774013,.068230148,  -0.014892010195792,                50.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134929061,.068728091,  -0.014891391526413,             60215.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135103689,.068395572,  -0.014894367691255,              2426.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138909290,.068452735,  -0.014891430770817,              2529.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135434310,.067447334,  -0.014891726885761,              1003.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135466175,.067780188,  -0.014895166506872,              3717.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137464098,.067575152,  -0.014894860244744,             11283.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137913966,.069480746,  -0.014891315629549,              5115.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134971960,.067979940,  -0.014892885687176,              3356.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138509271,.068341835,  -0.014894624383430,             33609.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136592527,.069385567,  -0.014893759468637,             75208.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134893967,.068430663,  -0.014892498858860,                64.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138078478,.067987539,  -0.014895869917482,             35156.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134756356,.068301873,  -0.014891453654992,              3744.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.134859663,.068155880,  -0.014892384699236,              9645.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137654483,.068631139,  -0.014899448766269,             32302.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138918045,.068389146,  -0.014891225932681,             73182.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136241126,.068303925,  -0.014900446416912,             25616.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.326538170,.103649878,  -0.000068137750025,            100000.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136360776,.067604633,  -0.014896638758313,              9036.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138925118,.068494128,  -0.014891330571653,             42848.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137237245,.069053093,  -0.014897990843100,             14240.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135029106,.068830075,  -0.014891518611164,              8360.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138852040,.068881903,  -0.014891234000304,             12667.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.136548765,.067352777,  -0.014893524602924,             45244.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.135811657,.069299298,  -0.014891936077827,             18597.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138416919,.067765199,  -0.014891465010797,             27085.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.137944559,.069123850,  -0.014895409543360,                10.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138529217,.067914155,  -0.014892020560998,             24101.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138261144,.068428960,  -0.014896548827964,             25895.0
 10.00,  0.90,  0.90,  0.90,  0.10,  0.10,  0.10,  0.90,.138363242,.068929338,  -0.014894654158169,              7626.0
