a,b,c,d,e,f,g,h,x1,x2,x3,x4,y,calls
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.073787661035746,   0.009335015567990,   0.009280618808926,   0.066003464281888,  -0.074074162488594,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.096360074938091,   0.019365864518424,   0.012689726931080,   0.060843302141460,  -0.051337783856406,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.037698254826654,   0.008816927380416,   0.035260102678694,   0.007896731334254,  -0.022842815057038,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.065565770915215,   0.025152351238445,   0.016663937645578,   0.072173874176464,  -0.051244612615386,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.090335832570876,   0.017773812750675,   0.016974060128622,   0.036358709834325,  -0.051234959025959,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.047223686761984,   0.020497318938002,   0.019397748744913,   0.076480068911482,  -0.058245306621145,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.064133582020551,   0.012202483099588,   0.030207620355922,   0.027162192967511,  -0.051400545446696,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.017753794057160,   0.001151067001492,   0.008339669045462,   0.028134254705190,  -0.095233232978584,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.029659953993873,   0.004386505808320,   0.002022269448951,   0.020166268351298,  -0.094869153290587,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.098837814286111,   0.033868837262955,   0.060794003491541,   0.106100812962721,  -0.025550943706034,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.111040316846371,   0.006028818305723,   0.014029651703014,   0.009895837189554,  -0.031492649810985,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.066453017067903,   0.008466024239083,   0.030113512521073,   0.080676554739498,  -0.065808837822080,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.064532341944385,   0.027943556430613,   0.012710365955495,   0.101780134126629,  -0.040448204781821,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.066832165019243,   0.000397409219089,   0.050904213754788,   0.112901117852423,  -0.039432913394679,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.056929221523341,   0.014217208529652,   0.021410789218092,   0.099961102155620,  -0.061489584270140,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.024301492886068,   0.012041915620344,   0.026155702330119,   0.076025810920293,  -0.060257012622090,            100000.0
  10.000000000000000,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.100000001490116,   0.079213364754202,   0.003981897804758,   0.000394752054646,   0.027597028485457,  -0.071290630714343,            100000.0
